,000016.SH,000016.SH,000016.SH,000300.SH,000300.SH,000300.SH,000905.SH,000905.SH,000905.SH,000852.SH,000852.SH,000852.SH
,open,close,volume,open,close,volume,open,close,volume,open,close,volume
date,,,,,,,,,,,,
2005/12/16,777.93,782.04,421359800,895.827,902.561,1145210700,827.162,834.537,519947452,824.582,831.961,124078544
2005/12/19,781.931,781.804,349617700,902.049,902.91,993632700,834.956,834.712,485956893,832.924,834.02,120141423
2005/12/20,781.496,787.234,392396800,902.746,907.318,1029465900,834.885,836.119,445420270,834.236,835.007,115147659
2005/12/21,787.058,783.984,392017000,907.053,903.144,1027397600,836.632,830.766,520574270,834.702,823.371,111688001
2005/12/22,783.155,787.388,308402700,902.371,908.754,894702600,830.447,835.503,508067618,823.113,826.909,98093081
2005/12/23,788.103,791.441,434414900,908.96,915.89,1190699900,835.765,845.589,644609954,826.994,834.717,131424644
2005/12/26,791.388,795.559,582536700,916.668,922.378,1534265000,846.931,853.169,786041550,835.63,841.206,163385920
2005/12/27,796.656,792.155,488013800,922.439,919.36,1205035900,854.751,854.526,652886932,841.164,841.925,140339848
2005/12/28,792.094,793.54,525619200,919.051,920.919,1213103200,854.641,857.206,561571724,842.111,844.074,128332465
2005/12/29,793.316,801.899,694629200,921.144,932.031,1725495900,858.413,866.747,861709564,846.537,852.386,187918531
2005/12/30,804.057,796.396,720453100,933.45,923.451,1560025100,868.442,860.131,755231609,853.462,842.736,167536691
2006/1/4,801.413,812.597,997307300,926.559,941.428,2112689900,860.044,871.73,803901003,843.915,852.531,164471379
2006/1/5,815.47,827.836,1153632700,943.85,959.134,2731174300,872.088,882.732,1088581159,852.531,865.698,286048669
2006/1/6,828.878,836.895,1211249900,961.915,970.032,3028636800,884.924,891.94,1337023166,867.258,872.818,331289706
2006/1/9,837.76,838.292,903786600,971.089,975.253,2432955200,893.525,905.068,1236129648,875.19,886.656,326381620
2006/1/10,837.944,838.563,875412100,975.282,978.154,2273530200,907.635,911.191,1120008016,886.791,889.152,263976742
2006/1/11,837.971,832.276,912504600,977.644,973.477,2652413800,910.761,906.496,1295314172,888.874,880.909,294471325
2006/1/12,830.694,836.579,644727500,972.389,983.716,2189668000,906.939,927.42,1402461457,879.943,899.809,307694431
2006/1/13,838.376,831.136,674453700,985.039,978.809,2228186100,930.303,932.499,1445938893,900.828,904.611,332958002
2006/1/16,830.478,814.891,698572300,977.886,961.439,2030521500,933.217,920.332,1259213622,905.245,892.798,294991134
2006/1/17,813.88,818.355,535048100,959.395,964.29,1603727600,918.52,919.279,891831946,890.605,891.538,232998783
2006/1/18,818.029,835.15,743448500,964.16,983.622,2082351800,920.062,939.136,1147478663,890.424,908.856,298157980
2006/1/19,835.932,840.591,891361200,985.232,991.222,2645560900,941.168,949.913,1398923475,910.272,914.31,331735497
2006/1/20,840.089,840.376,871186100,991.572,993.34,2614706200,950.627,952.769,1477917237,914.781,908.661,338925488
2006/1/23,840.962,840.128,710968700,993.744,996.162,2254601900,955.086,961.069,1412571419,909.963,909.728,336926857
2006/1/24,841.729,838.46,749015500,997.791,999.093,2419799100,961.653,960.353,1410381926,910.735,903.843,330586825
2006/1/25,838.195,846.989,684300100,998.828,1009.597,2180075800,960.027,957.787,1281711153,902.817,887.718,316023259
2006/2/6,849.51,861.07,920965600,1013.425,1033.234,2503877100,961.034,980.91,1292312167,889.411,909.473,268501320
2006/2/7,861.666,856.669,1163391100,1034.678,1029.937,3295478700,983.339,981.574,1701690792,911.128,915.254,385400886
2006/2/8,856.937,862.575,1139878800,1028.445,1033.072,2698672900,979.145,982.943,1358863093,914.815,924.705,306734633
2006/2/9,862.049,850.802,861723400,1033.192,1019.599,2383960100,982.181,969.577,1183502422,926.214,914.397,283946992
2006/2/10,850.932,859.97,680595800,1019.416,1032.337,2202445300,971.249,980.801,1179724437,916.832,925.088,261096842
2006/2/13,862.487,859.598,625776300,1034.381,1031.614,2215729800,981.633,977.396,1139372163,926.24,926.473,282718534
2006/2/14,859.974,862.648,473859600,1032.645,1038.531,1855622000,977.277,986.056,1044762810,926.518,934.089,281025539
2006/2/15,865.223,868.021,949085600,1040.332,1041.66,2478462800,987.088,986.161,1232201619,936.925,935.766,332118698
2006/2/16,869.129,856.05,914574300,1041.665,1020.121,2615989200,986.326,958.59,1447752683,935.867,913.996,384375623
2006/2/17,855.701,857.994,688340000,1020.063,1020.368,2102687500,961.254,949.993,1124600767,913.996,907.709,309900459
2006/2/20,858.652,857.973,570599900,1020.74,1021.639,1881888300,949.025,943.765,982157070,905.907,899.591,246792493
2006/2/21,857.65,872.565,933467400,1020.977,1038.816,2367803900,943.109,960.017,1016677725,898.263,918.339,286179310
2006/2/22,873.373,870.097,1002999600,1039.649,1037.885,2538070400,960.103,959.947,1033943993,919.132,919.563,323981347
2006/2/23,870.508,877.654,649082000,1038.253,1041.373,1978503700,959.126,958.722,918400941,918.489,920.871,271837820
2006/2/24,878.106,882.777,647549800,1041.97,1049.444,1967610400,959.342,967.163,1000713028,920.781,926.622,259010759
2006/2/27,893.211,887.616,1098005500,1055.947,1047.845,2287209900,968.211,963.379,902547290,926.741,926.476,280186907
2006/2/28,886.789,892.904,754223500,1046.713,1053.01,1935326700,962.524,964.726,870227494,924.961,929.381,287504267
2006/3/1,893.49,895.626,728015100,1051.759,1056.619,1942573000,966.842,972.067,965844128,929.301,936.7,268368005
2006/3/2,890.67,876.621,909894500,1055.858,1038.666,2487786100,972.15,953.369,1140765356,937.073,917.95,317598056
2006/3/3,876.433,880.371,841666900,1037.988,1041.677,2120053900,951.932,954.457,943555166,915.813,918.007,261226912
2006/3/6,880.11,879.33,769250800,1041.659,1038.873,1787096300,955.25,952.351,732304913,918.539,915.66,195892098
2006/3/7,879.289,861.865,737837200,1037.928,1014.973,1933651600,951.638,928.576,862111672,915.294,889.002,243034193
2006/3/8,860.122,859.32,675409100,1012.578,1009.271,1746305500,924.611,924.83,722665645,884.894,889.969,220433990
2006/3/9,856.308,853.381,451332000,1006.965,1004.344,1273509900,923.324,920.13,611090880,889.543,884.028,168246979
2006/3/10,853.944,857.143,420112100,1004.747,1008.897,1188798300,922.444,921.683,604909921,884.182,885.414,167876647
2006/3/13,857.208,863.677,404203400,1008.803,1019.864,1176591100,921.234,928.518,562189126,884.658,892.683,156789589
2006/3/14,864.448,860.874,427555900,1020.468,1018.272,1134803000,929.011,931.721,634260018,893.143,895.795,202589897
2006/3/15,860.704,868.324,501933300,1018.154,1028.958,1484206800,931.272,942.689,799864278,894.166,902.735,189171089
2006/3/16,868.068,865.722,521240500,1028.96,1027.616,1478433900,942.723,945.523,818227265,902.641,903.933,193720190
2006/3/17,865.245,863.267,515616100,1027.637,1024.015,1500192400,944.952,943.725,894489302,903.343,899.39,204351237
2006/3/20,863.558,875.126,583775400,1024.502,1037.659,1538991200,944.104,956.138,912038903,899.397,908.357,210651075
2006/3/21,875.016,875.232,619565000,1037.949,1040.757,1907766200,957.893,959.927,1186527699,908.793,911.14,260623466
2006/3/22,875.096,875.823,503065000,1041.138,1047.666,1864057500,959.516,972.137,1151416606,910.629,920.301,281103796
2006/3/23,875.338,875.108,652849200,1047.349,1048.537,2046788500,972.715,980.841,1389792090,920.843,931.18,344230826
2006/3/24,874.706,869.439,644229500,1049.122,1042.601,2009823700,982.456,974.269,1264798232,932.305,921.306,290645827
2006/3/27,869.537,872.557,592346100,1042.629,1050.707,1713407000,974.563,984.152,1070685331,921.84,931.033,257342889
2006/3/28,872.755,874.773,638420800,1050.068,1055.982,2227399900,987.534,994.52,1336006135,931.478,933.304,278059607
2006/3/29,879.918,885.291,1103253000,1058.738,1065.294,3052634500,995.686,997.704,1578408542,933.324,931.044,315169274
2006/3/30,885.15,877.781,728205400,1065.843,1055.634,2201249400,997.138,986.957,1332995528,931.71,923.95,287947461
2006/3/31,876.27,878.366,669675400,1053.854,1061.088,2227619000,988.955,1000.251,1328234254,921.758,923.189,252156494
2006/4/3,879.544,891.556,780656800,1061.962,1079.322,2772976100,1001.322,1025.788,1749089099,924.136,936.343,332374063
2006/4/4,892.404,900.84,960805700,1080.857,1089.371,3114875700,1029.106,1038.109,1867487248,937.846,947.245,388296015
2006/4/5,901.675,906.301,956086600,1091.175,1099.97,3293691400,1039.778,1048.666,1866785850,947.832,954.995,379152032
2006/4/6,907.148,901.647,977617600,1102.543,1103.237,3616704900,1052.354,1053.693,2117335449,956.559,952.323,390024587
2006/4/7,901.485,897.312,900483600,1102.944,1103.154,3257086000,1056.29,1068.11,2128852204,952.036,961.437,405138939
2006/4/10,898.005,909.281,868073500,1104.321,1117.91,3206752000,1071.185,1090.72,2197651429,961.616,980.272,425502159
2006/4/11,909.915,912.391,1012604500,1120.163,1123.308,3560752000,1097.273,1094.409,2259582098,982.679,982.143,443656213
2006/4/12,912.68,908.948,786684600,1123.782,1117.073,3033384500,1095.075,1095.497,2014051546,982.037,986.351,422694942
2006/4/13,908.253,892.133,896707900,1116.837,1093.925,3382414600,1097.292,1062.69,2261439144,987.274,960.327,467400255
2006/4/14,889.757,910.633,1054715000,1091.689,1118.607,3352796200,1058.708,1088.183,1643491447,957.594,977.089,357620872
2006/4/17,915.535,921.21,1402948600,1120.186,1124.414,3570454800,1086.243,1093.513,1913733660,979.767,988.191,430623252
2006/4/18,924.927,927.478,1103404000,1127.506,1131.281,3231722300,1094.358,1097.73,1717572867,988.976,986.353,341386266
2006/4/19,932.469,930.833,1251428900,1135.614,1138.241,3432289800,1098.582,1100.661,1856178229,989.181,982.987,385421394
2006/4/20,931.444,922.05,1238121100,1139.642,1134.381,3788565100,1102.274,1091.851,1977024852,983.755,970.807,403690669
2006/4/21,921.865,939.873,1388164000,1133.205,1149.158,4077291000,1091.657,1102.547,2048506016,968.848,972.541,429799187
2006/4/24,949.675,940.902,1639260200,1156.908,1142.698,4593621900,1106.116,1094.375,2277834184,971.411,950.931,477336724
2006/4/25,938.243,931.323,1099197200,1139.495,1141.93,3861112500,1091.835,1103.059,2074415641,943.627,945.522,404730967
2006/4/26,930.683,948.207,1314202700,1142.902,1155.726,4182430100,1103.746,1116.811,2260280999,943.113,956.2,449472105
2006/4/27,949.493,943.343,925096400,1157.379,1155.268,3198045100,1119.67,1125.32,1857431351,955.515,957.592,414818858
2006/4/28,939.503,964.446,1480795100,1143.587,1172.347,4080185800,1117.511,1141.685,2053279754,945.094,965.291,441729952
2006/5/8,968.919,996.235,1614747900,1179.581,1218.445,4491282100,1148.084,1180.728,2244040231,967.827,993.199,443595214
2006/5/9,999.112,1017.619,1843125300,1226.315,1251.611,5599386100,1188.797,1218.094,2980858218,997.281,1022.822,589255359
2006/5/10,1021.32,1022.999,1572220100,1257.984,1265.933,5566704300,1227.286,1241.571,3120288528,1026.968,1037.927,644903384
2006/5/11,1022.245,1012.9,1764740400,1267.219,1255.035,6113372500,1247.122,1237.772,3658888380,1041.016,1033.477,790710974
2006/5/12,1015.394,1050.958,1802125300,1255.234,1296.257,5492033100,1239.755,1283.677,3296716375,1032.956,1066.17,657231757
2006/5/15,1059.773,1086.001,2383300300,1312.137,1352.155,7353400500,1303.378,1344.924,4066894169,1073.24,1108.901,830774698
2006/5/16,1096.241,1079.705,2563467800,1368.134,1331.127,7965817000,1347.186,1297.932,3938162048,1115.561,1080.741,794940281
2006/5/17,1079.364,1080.965,1746396900,1331.686,1335.523,6182328700,1302.61,1318.966,3213714158,1076.327,1101.686,649564081
2006/5/18,1069.442,1068.202,1546964000,1322.652,1331.201,5205636300,1311.427,1328.206,2851040211,1103.456,1121.476,610307144
2006/5/19,1072.164,1096.206,2781155200,1334.069,1366.097,6712386900,1332.16,1365.647,3078397575,1124.229,1153.64,672861564
2006/5/22,1096.449,1095.568,2367166200,1366.316,1373.674,6626217200,1370.503,1386.748,3321817465,1161.111,1183.699,671450764
2006/5/23,1088.075,1058.991,2121343800,1365.1,1317.654,5687238800,1388.028,1326.156,3140625207,1185.41,1138.819,673391688
2006/5/24,1062.889,1055.809,1678894300,1325.683,1308.242,5117663200,1333.308,1308.693,2660086684,1141.734,1119.437,591269726
2006/5/25,1056.545,1050.696,1144062000,1304.695,1307.697,3404643600,1304.081,1324.919,1966382467,1118.916,1140.351,445751687
2006/5/26,1053.583,1064.128,1272654400,1312.236,1331.02,3638566500,1330.227,1355.501,2093117262,1146.027,1170.277,472373341
2006/5/29,1069.881,1090.571,1419688400,1339.896,1366.292,4448001100,1362.843,1387.524,2342928601,1178.22,1198.812,494692055
2006/5/30,1098.457,1092.251,1273744900,1375.298,1378.756,4476102700,1391.621,1410.542,2494138877,1204.458,1218.733,536373550
2006/5/31,1091.389,1078.863,1315424800,1377.449,1365.451,4733588300,1408.911,1402.332,2759887682,1221.387,1224.025,654085169
2006/6/1,1076.787,1106.233,1657681000,1364.178,1402.879,5349345300,1402.335,1455.741,3306958568,1224.769,1278.241,758738681
2006/6/2,1110.191,1097.509,1886964800,1406.617,1390.116,6410916200,1462.614,1457.763,3832554248,1287.261,1287.824,728334075
2006/6/5,1097.531,1102.904,1834625300,1391.461,1403.163,5510181900,1461.023,1484.29,2941387422,1297.436,1323.452,694788428
2006/6/6,1101.538,1100.56,1533151700,1400.267,1399.142,4683527800,1482.804,1470.449,2532940176,1325.081,1322.521,616050411
2006/6/7,1102.151,1046.422,1908125100,1398.184,1320.233,5204764700,1470.257,1370.809,2793126267,1323.544,1244.919,660800552
2006/6/8,1039.231,1057.083,1577591900,1309.07,1325.979,4567750900,1357.299,1376.079,2467163299,1234.597,1242.221,525864123
2006/6/9,1053.367,1031.458,1175022800,1320.813,1294.185,3739262300,1371.402,1346.481,2322073936,1236.385,1214.086,553880380
2006/6/12,1024.272,1034.681,879463100,1283.827,1297.67,2503333100,1339.537,1352.582,1467211556,1205.7,1211.76,352344457
2006/6/13,1035.234,1032.618,801161200,1296.408,1298.276,2782303100,1350.736,1361.526,1455776769,1209.867,1220.087,362016339
2006/6/14,1027.189,1022.12,771839400,1291.69,1283.88,2880166100,1351.335,1347.878,1398792227,1217.557,1218.234,345092722
2006/6/15,1022.547,1021.992,558316500,1283.721,1285.385,2324130200,1346.0,1352.336,1382726739,1218.818,1227.781,324179121
2006/6/16,1025.415,1047.332,834429400,1290.003,1318.01,2840803200,1362.058,1382.41,1594933191,1238.373,1254.813,410458625
2006/6/19,1036.968,1056.636,908514300,1306.263,1334.893,3072625800,1367.057,1397.995,1717454331,1244.396,1268.851,436519043
2006/6/20,1055.665,1060.542,861645100,1333.619,1338.223,2779705800,1397.155,1414.905,1793339461,1267.706,1285.232,450493638
2006/6/21,1060.539,1056.501,1019657500,1336.842,1333.532,3244547900,1414.942,1410.502,1824167897,1285.506,1278.463,495891095
2006/6/22,1054.238,1057.231,797381700,1331.926,1331.553,2595315700,1409.148,1411.278,1606707375,1275.104,1280.871,439257466
2006/6/23,1056.231,1061.412,721334400,1329.106,1339.446,2565164400,1408.418,1430.513,1688695628,1278.751,1297.753,445667641
2006/6/26,1063.086,1083.046,968094900,1341.609,1363.413,2959592000,1433.242,1457.137,2045322219,1301.322,1319.451,428742195
2006/6/27,1084.826,1081.131,721544600,1365.043,1363.896,2645473400,1460.897,1464.686,2030608262,1323.525,1325.167,460773539
2006/6/28,1080.012,1080.608,683503700,1361.792,1362.885,2579165700,1463.235,1461.793,1776840085,1323.771,1326.392,385948991
2006/6/29,1082.51,1105.048,1322524100,1365.252,1395.124,4243920100,1465.855,1488.164,2438537312,1325.793,1349.111,542863266
2006/6/30,1110.566,1102.696,1188447500,1402.595,1393.963,3839674500,1495.506,1485.995,2463673450,1353.617,1336.66,452307916
2006/7/3,1108.026,1125.358,1415988100,1398.736,1420.328,3829738500,1489.459,1514.068,2534876523,1336.159,1356.294,388397668
2006/7/4,1128.079,1115.169,1371545200,1423.078,1411.013,4274980300,1516.703,1508.839,2785012612,1359.224,1348.165,461039707
2006/7/5,1114.561,1092.818,1099053200,1409.901,1393.009,3344600500,1508.358,1497.656,2157474894,1346.889,1345.327,352534072
2006/7/6,1091.438,1109.827,920777900,1391.638,1418.675,3248073400,1498.042,1539.177,2542614011,1346.356,1382.228,453256762
2006/7/7,1112.128,1099.06,962321300,1423.718,1410.429,3355617600,1544.973,1541.253,2502686310,1387.593,1383.647,464703286
2006/7/10,1098.769,1098.813,769187200,1410.496,1412.124,2760736900,1542.904,1550.04,1980847923,1386.822,1405.093,411027241
2006/7/11,1100.479,1101.82,750669900,1414.136,1418.575,2853737900,1551.642,1561.843,2080204399,1407.13,1417.302,440909076
2006/7/12,1102.797,1100.592,916466400,1419.073,1419.199,3629341700,1564.449,1562.06,2527544430,1422.13,1415.931,485304606
2006/7/13,1098.449,1051.979,1443339200,1415.875,1346.088,4897067300,1558.426,1459.778,3494460658,1410.216,1314.4,627386081
2006/7/14,1043.763,1059.255,926028400,1333.743,1357.129,3265910500,1442.328,1470.467,2119687786,1296.635,1325.635,376337335
2006/7/17,1057.245,1067.531,696672600,1354.137,1372.254,2420555200,1467.262,1494.793,1773405870,1323.115,1351.158,329906450
2006/7/18,1067.423,1064.746,627694900,1370.896,1373.416,2272454400,1494.964,1506.592,1791203895,1350.16,1362.285,327586172
2006/7/19,1063.162,1040.586,760051200,1370.287,1336.644,2522764700,1503.677,1472.354,1901380938,1358.529,1337.526,359257712
2006/7/20,1039.233,1046.987,547910600,1335.412,1345.194,1845062100,1470.534,1484.409,1624845474,1334.366,1350.853,332745497
2006/7/21,1047.447,1056.627,620398900,1344.601,1356.033,2039364800,1483.038,1493.036,1589308027,1348.656,1352.62,261058529
2006/7/24,1044.865,1058.071,620987600,1340.279,1358.122,1996619000,1464.274,1496.607,1630750525,1325.479,1350.752,274481730
2006/7/25,1059.668,1068.106,684568600,1359.323,1374.17,2202350900,1498.225,1518.172,1783535009,1351.323,1369.892,302869934
2006/7/26,1070.261,1069.444,601041400,1377.784,1371.295,1963344200,1521.893,1523.863,1739988884,1372.849,1383.188,323921226
2006/7/27,1068.418,1060.585,810924000,1370.749,1355.545,2381875500,1523.152,1506.56,1979114306,1383.272,1375.139,328884818
2006/7/28,1060.107,1050.639,645130100,1354.919,1341.393,2155750500,1504.583,1492.114,1860457554,1377.95,1366.579,363211728
2006/7/31,1049.695,1020.541,740608800,1338.039,1294.328,2218121100,1487.78,1425.044,1797706241,1360.12,1309.657,319595621
2006/8/1,1018.682,1011.146,574745400,1292.709,1282.057,1744388700,1422.271,1408.902,1431833084,1307.399,1286.348,235790031
2006/8/2,1011.165,1007.596,647421900,1281.889,1275.088,1781328400,1409.634,1401.859,1307817818,1282.942,1273.414,207794256
2006/8/3,1009.502,1008.183,482082200,1277.632,1271.744,1294047300,1402.93,1401.156,1117316284,1273.682,1269.578,158846786
2006/8/4,1009.364,990.834,574700600,1272.362,1241.908,1605362800,1401.619,1354.778,1325733569,1269.343,1221.196,232531550
2006/8/7,984.261,978.085,557051100,1233.488,1224.102,1511651900,1349.239,1323.726,1243696737,1215.351,1185.394,210067447
2006/8/8,977.842,994.537,532703900,1225.04,1252.386,1425048100,1322.996,1364.99,1237106400,1180.699,1226.901,237723605
